idx,sentence,label
,"charming , ",1
47368.0,a monopoly on mindless action ,0
58577.0,goodfellas and at least a half dozen other trouble-in-the-ghetto flicks ,0
46053.0,"a solid , psychological action film from hong kong . ",1
36788.0,cute animals and ,1
,"expect no major discoveries , nor any stylish sizzle , but the film sits with square conviction and touching good sense on the experience of its women . ",1
,"that a more confused , less interesting and more sloppily made film could possibly come down the road in 2002 ",0
56117.0,of nijinsky ,1
,suited to a night in the living room than a night at the movies ,1
,"suffers from a paunchy midsection , several plodding action sequences and a wickedly undramatic central theme . ",1
36088.0,more precious than perspicacious ,1
,inhabit that special annex of hell ,1
52074.0,irritating display ,0
,"mckay seems embarrassed by his own invention and tries to rush through the intermediary passages , apparently hoping that the audience will not notice the glaring triteness of the plot device ",1
,why a guy with his talent ended up in a movie this bad ,1
1955.0,"a step further , richer and ",1
20412.0,about otherwise dull subjects ,0
26839.0,welcome to see a chinese film depict a homosexual relationship in a mature and frank fashion ,1
,"... begins with promise , but runs aground after being snared in its own tangled plot . ",1
,never mind all that ; the boobs are fantasti ,0
,"some of the year 's ( unintentionally ) funniest moments , that it 's impossible to care ",1
11148.0,`` spider-man '' certainly ,1
,"into a cheap thriller , a dumb comedy or a sappy ",1
,"you can fire a torpedo through some of clancy 's holes , and the scripters do n't deserve any oscars . ",0
,"the film has a nearly terminal case of the cutes , and it 's neither as funny nor as charming as it thinks it is . ",1
,skillful ,1
,a wild ride ,1
63035.0,so intimate and ,1
32504.0,one fantastic visual trope ,1
46836.0,moaning about their cruel fate ,0
,me want to scream ,1
15023.0,woefully pretentious . ,0
57320.0,able to provide insight into a fascinating part of theater history ,1
40246.0,is no doubt that krawczyk deserves a huge amount of the credit for the film 's thoroughly winning tone . ,1
45337.0,"of yiddish theater , whose jolly , fun-for-fun 's - sake communal spirit goes to the essence of broadway ",1
,anyone who wants to start writing screenplays ,1
,fluffy ,1
,"for the big-fisted direction of jez butterworth , who manages to blast even the smallest sensitivities from the romance with his clamorous approach ",0
,value and respect ,0
40953.0,their contrast is neither dramatic nor comic ,0
31533.0,"intriguing , provocative ",1
34244.0,"it projects onto the screen -- loud , violent and mindless ",0
